run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
all_scope,gated,mil_topk,43,contract,max_f1,max_f1,0.635,0.2835820895522388,0.6333333333333333,0.2786885245901639,0.5666666666666667,0.3736263736263736,0.4696132596685083,0.27955658465468214,0.7175824175824176,17,138,44,13,212,30,182,0.2222222222222222,0.20535714285714285,0.17901234567901234,0.526,0.387,0.229,0.7333333333333333,0.8,0.9
all_scope,gated,mil_topk,43,contract,high_recall,target_recall,0.229,0.15083798882681565,0.9,0.17901234567901234,0.9666666666666667,0.3020833333333333,0.5141843971631206,0.27955658465468214,0.7175824175824176,29,49,133,1,212,30,182,0.2222222222222222,0.20535714285714285,0.17901234567901234,0.526,0.387,0.229,0.7333333333333333,0.8,0.9
all_scope,gated,mil_topk,43,contract,precision_focused,target_precision,0.905,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.27955658465468214,0.7175824175824176,0,182,0,30,212,30,182,0.2222222222222222,0.20535714285714285,0.17901234567901234,0.526,0.387,0.229,0.7333333333333333,0.8,0.9
all_scope,gated,mil_topk,44,contract,max_f1,max_f1,0.743,0.288135593220339,0.5666666666666667,0.2857142857142857,0.5333333333333333,0.37209302325581395,0.45454545454545453,0.3050126050031487,0.7144688644688645,16,142,40,14,212,30,182,0.21739130434782608,0.1885245901639344,0.18238993710691823,0.615,0.47900000000000004,0.262,0.7333333333333333,0.8,0.9
all_scope,gated,mil_topk,44,contract,high_recall,target_recall,0.262,0.14516129032258066,0.9,0.18238993710691823,0.9666666666666667,0.30687830687830686,0.5197132616487454,0.3050126050031487,0.7144688644688645,29,52,130,1,212,30,182,0.21739130434782608,0.1885245901639344,0.18238993710691823,0.615,0.47900000000000004,0.262,0.7333333333333333,0.8,0.9
all_scope,gated,mil_topk,44,contract,precision_focused,target_precision,0.93,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.3050126050031487,0.7144688644688645,0,182,0,30,212,30,182,0.21739130434782608,0.1885245901639344,0.18238993710691823,0.615,0.47900000000000004,0.262,0.7333333333333333,0.8,0.9
all_scope,gated,mil_topk,45,contract,max_f1,max_f1,0.664,0.3,0.5,0.28,0.4666666666666667,0.35000000000000003,0.4117647058823529,0.37242958218319344,0.7293040293040293,14,146,36,16,212,30,182,0.2564102564102564,0.22641509433962265,0.18181818181818182,0.562,0.465,0.292,0.7,0.8333333333333334,0.9
all_scope,gated,mil_topk,45,contract,high_recall,target_recall,0.292,0.15168539325842698,0.9,0.18181818181818182,0.9333333333333333,0.30434782608695654,0.5109489051094891,0.37242958218319344,0.7293040293040293,28,56,126,2,212,30,182,0.2564102564102564,0.22641509433962265,0.18181818181818182,0.562,0.465,0.292,0.7,0.8333333333333334,0.9
all_scope,gated,mil_topk,45,contract,precision_focused,target_precision,0.854,1.0,0.03333333333333333,1.0,0.03333333333333333,0.06451612903225806,0.04132231404958678,0.37242958218319344,0.7293040293040293,1,182,0,29,212,30,182,0.2564102564102564,0.22641509433962265,0.18181818181818182,0.562,0.465,0.292,0.7,0.8333333333333334,0.9
all_scope,gated,mil_topk,46,contract,max_f1,max_f1,0.789,0.25862068965517243,0.5,0.3111111111111111,0.4666666666666667,0.37333333333333335,0.42424242424242425,0.37967366015067516,0.7311355311355311,14,151,31,16,212,30,182,0.2247191011235955,0.2247191011235955,0.19285714285714287,0.648,0.648,0.393,0.8,0.8,0.9
all_scope,gated,mil_topk,46,contract,high_recall,target_recall,0.393,0.15083798882681565,0.9,0.19285714285714287,0.9,0.3176470588235294,0.5192307692307693,0.37967366015067516,0.7311355311355311,27,69,113,3,212,30,182,0.2247191011235955,0.2247191011235955,0.19285714285714287,0.648,0.648,0.393,0.8,0.8,0.9
all_scope,gated,mil_topk,46,contract,precision_focused,target_precision,0.648,0.20512820512820512,0.8,0.2247191011235955,0.6666666666666666,0.3361344537815126,0.4784688995215312,0.37967366015067516,0.7311355311355311,20,113,69,10,212,30,182,0.2247191011235955,0.2247191011235955,0.19285714285714287,0.648,0.648,0.393,0.8,0.8,0.9
all_scope,rule_suppression,mil_topk,42,contract,max_f1,max_f1,0.807,0.34375,0.36666666666666664,0.36,0.3,0.3272727272727273,0.31034482758620685,0.3242814081366835,0.7238095238095238,9,166,16,21,212,30,182,0.2714285714285714,0.24358974358974358,0.1794871794871795,0.653,0.61,0.32,0.7,0.8,0.9
all_scope,rule_suppression,mil_topk,42,contract,high_recall,target_recall,0.32,0.14673913043478262,0.9,0.1794871794871795,0.9333333333333333,0.3010752688172043,0.5072463768115942,0.3242814081366835,0.7238095238095238,28,54,128,2,212,30,182,0.2714285714285714,0.24358974358974358,0.1794871794871795,0.653,0.61,0.32,0.7,0.8,0.9
all_scope,rule_suppression,mil_topk,42,contract,precision_focused,target_precision,0.9410000000000001,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.3242814081366835,0.7238095238095238,0,181,1,30,212,30,182,0.2714285714285714,0.24358974358974358,0.1794871794871795,0.653,0.61,0.32,0.7,0.8,0.9
