run,strategy,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
all_scope,baseline,mil_topk,44,contract,precision_focused,target_precision,0.914,1.0,0.1,0.5,0.03333333333333333,0.0625,0.040983606557377046,0.3099500801092272,0.7126373626373627,1,181,1,29,212,30,182,0.21839080459770116,0.21367521367521367,0.1676300578034682,0.561,0.48,0.178,0.7333333333333333,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,44,contract,max_f1,max_f1,0.191,0.23529411764705882,0.6666666666666666,0.21428571428571427,0.7,0.328125,0.481651376146789,0.24612157252195369,0.6912087912087912,21,105,77,9,212,30,182,0.21929824561403508,0.2066115702479339,0.1744186046511628,0.167,0.158,0.06,0.7333333333333333,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,44,contract,high_recall,target_recall,0.06,0.135678391959799,0.9,0.1744186046511628,1.0,0.297029702970297,0.5136986301369864,0.24612157252195369,0.6912087912087912,30,40,142,0,212,30,182,0.21929824561403508,0.2066115702479339,0.1744186046511628,0.167,0.158,0.06,0.7333333333333333,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,44,contract,precision_focused,target_precision,0.728,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.24612157252195369,0.6912087912087912,0,182,0,30,212,30,182,0.21929824561403508,0.2066115702479339,0.1744186046511628,0.167,0.158,0.06,0.7333333333333333,0.8,0.9
all_scope,hard_negative_oversample,mil_topk,44,contract,max_f1,max_f1,0.442,0.21875,0.7,0.2169811320754717,0.7666666666666667,0.3382352941176471,0.5088495575221239,0.2050666804882366,0.6827838827838828,23,99,83,7,212,30,182,0.2169811320754717,0.1897810218978102,0.17964071856287425,0.442,0.365,0.267,0.7,0.8,0.9
all_scope,hard_negative_oversample,mil_topk,44,contract,high_recall,target_recall,0.267,0.14835164835164835,0.9,0.17964071856287425,1.0,0.3045685279187817,0.5226480836236934,0.2050666804882366,0.6827838827838828,30,45,137,0,212,30,182,0.2169811320754717,0.1897810218978102,0.17964071856287425,0.442,0.365,0.267,0.7,0.8,0.9
all_scope,hard_negative_oversample,mil_topk,44,contract,precision_focused,target_precision,0.788,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.2050666804882366,0.6827838827838828,0,182,0,30,212,30,182,0.2169811320754717,0.1897810218978102,0.17964071856287425,0.442,0.365,0.267,0.7,0.8,0.9
all_scope,baseline,mil_topk,45,contract,max_f1,max_f1,0.893,0.25333333333333335,0.6333333333333333,0.2542372881355932,0.5,0.33707865168539325,0.41899441340782123,0.3025900224849216,0.7064102564102565,15,138,44,15,212,30,182,0.2236842105263158,0.21311475409836064,0.17365269461077845,0.87,0.758,0.41000000000000003,0.7,0.8,0.9
all_scope,baseline,mil_topk,45,contract,high_recall,target_recall,0.41000000000000003,0.1377551020408163,0.9,0.17365269461077845,0.9666666666666667,0.2944162436548224,0.505226480836237,0.3025900224849216,0.7064102564102565,29,44,138,1,212,30,182,0.2236842105263158,0.21311475409836064,0.17365269461077845,0.87,0.758,0.41000000000000003,0.7,0.8,0.9
all_scope,baseline,mil_topk,45,contract,precision_focused,target_precision,0.984,1.0,0.1,1.0,0.03333333333333333,0.06451612903225806,0.04132231404958678,0.3025900224849216,0.7064102564102565,1,182,0,29,212,30,182,0.2236842105263158,0.21311475409836064,0.17365269461077845,0.87,0.758,0.41000000000000003,0.7,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,45,contract,max_f1,max_f1,0.794,0.2289156626506024,0.6333333333333333,0.24358974358974358,0.6333333333333333,0.3518518518518518,0.4797979797979797,0.27161135677430387,0.7141025641025641,19,123,59,11,212,30,182,0.22988505747126436,0.211864406779661,0.17142857142857143,0.775,0.719,0.452,0.7,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,45,contract,high_recall,target_recall,0.452,0.1267605633802817,0.9,0.17142857142857143,1.0,0.2926829268292683,0.5084745762711865,0.27161135677430387,0.7141025641025641,30,37,145,0,212,30,182,0.22988505747126436,0.211864406779661,0.17142857142857143,0.775,0.719,0.452,0.7,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,45,contract,precision_focused,target_precision,0.9550000000000001,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.27161135677430387,0.7141025641025641,0,182,0,30,212,30,182,0.22988505747126436,0.211864406779661,0.17142857142857143,0.775,0.719,0.452,0.7,0.8,0.9
all_scope,hard_negative_oversample,mil_topk,45,contract,max_f1,max_f1,0.341,0.17006802721088435,0.8333333333333334,0.16901408450704225,0.8,0.27906976744186046,0.4580152671755725,0.19661771022312474,0.5915750915750916,24,64,118,6,212,30,182,0.16901408450704225,0.16901408450704225,0.1638418079096045,0.341,0.341,0.20700000000000002,0.8333333333333334,0.8333333333333334,0.9
all_scope,hard_negative_oversample,mil_topk,45,contract,high_recall,target_recall,0.20700000000000002,0.125,0.9,0.1638418079096045,0.9666666666666667,0.2801932367149758,0.4882154882154882,0.19661771022312474,0.5915750915750916,29,34,148,1,212,30,182,0.16901408450704225,0.16901408450704225,0.1638418079096045,0.341,0.341,0.20700000000000002,0.8333333333333334,0.8333333333333334,0.9
all_scope,hard_negative_oversample,mil_topk,45,contract,precision_focused,target_precision,0.878,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.19661771022312474,0.5915750915750916,0,178,4,30,212,30,182,0.16901408450704225,0.16901408450704225,0.1638418079096045,0.341,0.341,0.20700000000000002,0.8333333333333334,0.8333333333333334,0.9
all_scope,baseline,mil_topk,46,contract,max_f1,max_f1,0.627,0.23684210526315788,0.6,0.22727272727272727,0.5,0.3125,0.4032258064516128,0.2745044544801632,0.7005494505494505,15,131,51,15,212,30,182,0.20652173913043478,0.22641509433962265,0.17791411042944785,0.557,0.522,0.249,0.7333333333333333,0.8,0.9
all_scope,baseline,mil_topk,46,contract,high_recall,target_recall,0.249,0.1443850267379679,0.9,0.17791411042944785,0.9666666666666667,0.3005181347150259,0.5123674911660777,0.2745044544801632,0.7005494505494505,29,48,134,1,212,30,182,0.20652173913043478,0.22641509433962265,0.17791411042944785,0.557,0.522,0.249,0.7333333333333333,0.8,0.9
all_scope,baseline,mil_topk,46,contract,precision_focused,target_precision,0.896,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.2745044544801632,0.7005494505494505,0,182,0,30,212,30,182,0.20652173913043478,0.22641509433962265,0.17791411042944785,0.557,0.522,0.249,0.7333333333333333,0.8,0.9
all_scope,hard_negative_upweight,mil_topk,46,contract,max_f1,max_f1,0.513,0.20535714285714285,0.7666666666666667,0.21904761904761905,0.7666666666666667,0.34074074074074073,0.5111111111111112,0.255474397835913,0.6919413919413919,23,100,82,7,212,30,182,0.21904761904761905,0.21238938053097345,0.16042780748663102,0.513,0.495,0.318,0.7666666666666667,0.8333333333333334,0.9
all_scope,hard_negative_upweight,mil_topk,46,contract,high_recall,target_recall,0.318,0.13106796116504854,0.9,0.16042780748663102,1.0,0.2764976958525346,0.48859934853420195,0.255474397835913,0.6919413919413919,30,25,157,0,212,30,182,0.21904761904761905,0.21238938053097345,0.16042780748663102,0.513,0.495,0.318,0.7666666666666667,0.8333333333333334,0.9
all_scope,hard_negative_upweight,mil_topk,46,contract,precision_focused,target_precision,0.746,1.0,0.06666666666666667,1.0,0.03333333333333333,0.06451612903225806,0.04132231404958678,0.255474397835913,0.6919413919413919,1,182,0,29,212,30,182,0.21904761904761905,0.21238938053097345,0.16042780748663102,0.513,0.495,0.318,0.7666666666666667,0.8333333333333334,0.9
all_scope,hard_negative_oversample,mil_topk,46,contract,max_f1,max_f1,0.644,0.28125,0.6,0.2857142857142857,0.5333333333333333,0.37209302325581395,0.45454545454545453,0.3008143894138614,0.7430402930402932,16,142,40,14,212,30,182,0.26506024096385544,0.22857142857142856,0.1744186046511628,0.594,0.545,0.382,0.7,0.8,0.9333333333333333
all_scope,hard_negative_oversample,mil_topk,46,contract,high_recall,target_recall,0.382,0.14583333333333334,0.9333333333333333,0.1744186046511628,1.0,0.297029702970297,0.5136986301369864,0.3008143894138614,0.7430402930402932,30,40,142,0,212,30,182,0.26506024096385544,0.22857142857142856,0.1744186046511628,0.594,0.545,0.382,0.7,0.8,0.9333333333333333
all_scope,hard_negative_oversample,mil_topk,46,contract,precision_focused,target_precision,0.793,1.0,0.03333333333333333,0.5,0.03333333333333333,0.0625,0.040983606557377046,0.3008143894138614,0.7430402930402932,1,181,1,29,212,30,182,0.26506024096385544,0.22857142857142856,0.1744186046511628,0.594,0.545,0.382,0.7,0.8,0.9333333333333333
reentrancy_only,baseline,mil_attention,42,contract,max_f1,max_f1,0.965,0.6666666666666666,0.14285714285714285,1.0,0.1875,0.3157894736842105,0.22388059701492538,0.3836479743683534,0.7122252747252747,3,182,0,13,198,16,182,0.11904761904761904,0.11290322580645161,0.11290322580645161,0.734,0.541,0.541,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,baseline,mil_attention,42,contract,high_recall,target_recall,0.541,0.07647058823529412,0.9285714285714286,0.11290322580645161,0.875,0.19999999999999998,0.3723404255319148,0.3836479743683534,0.7122252747252747,14,72,110,2,198,16,182,0.11904761904761904,0.11290322580645161,0.11290322580645161,0.734,0.541,0.541,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,baseline,mil_attention,42,contract,precision_focused,target_precision,0.977,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.3836479743683534,0.7122252747252747,0,182,0,16,198,16,182,0.11904761904761904,0.11290322580645161,0.11290322580645161,0.734,0.541,0.541,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_upweight,mil_attention,42,contract,max_f1,max_f1,0.733,1.0,0.14285714285714285,1.0,0.0625,0.11764705882352941,0.07692307692307693,0.22116644396226148,0.690934065934066,1,182,0,15,198,16,182,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.07100000000000001,0.07100000000000001,0.07100000000000001,1.0,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,42,contract,high_recall,target_recall,0.07100000000000001,0.07329842931937172,1.0,0.0967741935483871,0.9375,0.1754385964912281,0.3424657534246575,0.22116644396226148,0.690934065934066,15,42,140,1,198,16,182,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.07100000000000001,0.07100000000000001,0.07100000000000001,1.0,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,42,contract,precision_focused,target_precision,0.733,1.0,0.14285714285714285,1.0,0.0625,0.11764705882352941,0.07692307692307693,0.22116644396226148,0.690934065934066,1,182,0,15,198,16,182,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.07100000000000001,0.07100000000000001,0.07100000000000001,1.0,1.0,1.0
reentrancy_only,hard_negative_oversample,mil_attention,42,contract,max_f1,max_f1,0.532,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,0.11831180499937535,0.6414835164835165,0,178,4,16,198,16,182,0.10619469026548672,0.08928571428571429,0.08928571428571429,0.231,0.16,0.16,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,42,contract,high_recall,target_recall,0.16,0.05652173913043478,0.9285714285714286,0.08928571428571429,0.9375,0.1630434782608696,0.3232758620689655,0.11831180499937535,0.6414835164835165,15,29,153,1,198,16,182,0.10619469026548672,0.08928571428571429,0.08928571428571429,0.231,0.16,0.16,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,hard_negative_oversample,mil_attention,42,contract,precision_focused,target_precision,0.594,1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.11831180499937535,0.6414835164835165,0,178,4,16,198,16,182,0.10619469026548672,0.08928571428571429,0.08928571428571429,0.231,0.16,0.16,0.7142857142857143,0.9285714285714286,0.9285714285714286
reentrancy_only,baseline,mil_attention,43,contract,max_f1,max_f1,0.9510000000000001,1.0,0.14285714285714285,1.0,0.1875,0.3157894736842105,0.22388059701492538,0.3888735488698922,0.6899038461538461,3,182,0,13,198,16,182,0.10638297872340426,0.10294117647058823,0.10294117647058823,0.545,0.39,0.39,0.7857142857142857,1.0,1.0
reentrancy_only,baseline,mil_attention,43,contract,high_recall,target_recall,0.39,0.07567567567567568,1.0,0.10294117647058823,0.875,0.1842105263157895,0.35,0.3888735488698922,0.6899038461538461,14,60,122,2,198,16,182,0.10638297872340426,0.10294117647058823,0.10294117647058823,0.545,0.39,0.39,0.7857142857142857,1.0,1.0
reentrancy_only,baseline,mil_attention,43,contract,precision_focused,target_precision,0.9510000000000001,1.0,0.14285714285714285,1.0,0.1875,0.3157894736842105,0.22388059701492538,0.3888735488698922,0.6899038461538461,3,182,0,13,198,16,182,0.10638297872340426,0.10294117647058823,0.10294117647058823,0.545,0.39,0.39,0.7857142857142857,1.0,1.0
reentrancy_only,hard_negative_upweight,mil_attention,43,contract,max_f1,max_f1,0.865,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2232599973502726,0.7036401098901099,0,182,0,16,198,16,182,0.125,0.10236220472440945,0.10236220472440945,0.309,0.232,0.232,0.7857142857142857,0.9285714285714286,0.9285714285714286
