run,variant,pooling,seed,level,threshold_policy,selection_policy,threshold,validation_precision_at_threshold,validation_recall_at_threshold,precision,recall,f1,f2,pr_auc,roc_auc,tp,tn,fp,fn,support,positive_support,negative_support,test_precision_at_val_recall_70,test_precision_at_val_recall_80,test_precision_at_val_recall_90,val_threshold_for_recall_70,val_threshold_for_recall_80,val_threshold_for_recall_90,val_recall_at_threshold_70,val_recall_at_threshold_80,val_recall_at_threshold_90
reentrancy_only,gated,mil_attention,45,contract,max_f1,max_f1,0.606,0.11538461538461539,0.42857142857142855,0.18181818181818182,0.5,0.26666666666666666,0.3703703703703704,0.2548952548169241,0.6751373626373627,8,146,36,8,198,16,182,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.244,0.244,0.244,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,45,contract,high_recall,target_recall,0.244,0.1,1.0,0.11009174311926606,0.75,0.192,0.3468208092485549,0.2548952548169241,0.6751373626373627,12,85,97,4,198,16,182,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.244,0.244,0.244,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,45,contract,precision_focused,target_precision,0.244,0.1,1.0,0.11009174311926606,0.75,0.192,0.3468208092485549,0.2548952548169241,0.6751373626373627,12,85,97,4,198,16,182,0.11009174311926606,0.11009174311926606,0.11009174311926606,0.244,0.244,0.244,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,46,contract,max_f1,max_f1,0.899,0.6,0.21428571428571427,0.42857142857142855,0.1875,0.26086956521739124,0.21126760563380284,0.31257753666433513,0.7005494505494506,3,178,4,13,198,16,182,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.23500000000000001,0.23500000000000001,0.23500000000000001,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,46,contract,high_recall,target_recall,0.23500000000000001,0.09722222222222222,1.0,0.11711711711711711,0.8125,0.2047244094488189,0.3714285714285714,0.31257753666433513,0.7005494505494506,13,84,98,3,198,16,182,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.23500000000000001,0.23500000000000001,0.23500000000000001,1.0,1.0,1.0
reentrancy_only,gated,mil_attention,46,contract,precision_focused,target_precision,0.23500000000000001,0.09722222222222222,1.0,0.11711711711711711,0.8125,0.2047244094488189,0.3714285714285714,0.31257753666433513,0.7005494505494506,13,84,98,3,198,16,182,0.11711711711711711,0.11711711711711711,0.11711711711711711,0.23500000000000001,0.23500000000000001,0.23500000000000001,1.0,1.0,1.0
reentrancy_only,rule_suppression,mil_attention,42,contract,max_f1,max_f1,0.667,0.4444444444444444,0.2857142857142857,0.25,0.3125,0.2777777777777778,0.2976190476190476,0.26329946560403344,0.6964285714285714,5,167,15,11,198,16,182,0.12698412698412698,0.125,0.13333333333333333,0.301,0.23800000000000002,0.186,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,42,contract,high_recall,target_recall,0.186,0.10483870967741936,0.9285714285714286,0.13333333333333333,0.75,0.22641509433962267,0.38961038961038963,0.26329946560403344,0.6964285714285714,12,104,78,4,198,16,182,0.12698412698412698,0.125,0.13333333333333333,0.301,0.23800000000000002,0.186,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,42,contract,precision_focused,target_precision,0.23800000000000002,0.11320754716981132,0.8571428571428571,0.125,0.5625,0.20454545454545456,0.33088235294117646,0.26329946560403344,0.6964285714285714,9,119,63,7,198,16,182,0.12698412698412698,0.125,0.13333333333333333,0.301,0.23800000000000002,0.186,0.7142857142857143,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,43,contract,max_f1,max_f1,0.9490000000000001,0.3333333333333333,0.42857142857142855,0.23809523809523808,0.3125,0.27027027027027023,0.29411764705882354,0.22834291276827812,0.7197802197802198,5,166,16,11,198,16,182,0.109375,0.14864864864864866,0.12149532710280374,0.866,0.84,0.74,0.7857142857142857,0.8571428571428571,0.9285714285714286
reentrancy_only,rule_suppression,mil_attention,43,contract,high_recall,target_recall,0.74,0.1,0.9285714285714286,0.12149532710280374,0.8125,0.21138211382113822,0.3801169590643274,0.22834291276827812,0.7197802197802198,13,88,94,3,198,16,182,0.109375,0.14864864864864866,0.12149532710280374,0.866,0.84,0.74,0.7857142857142857,0.8571428571428571,0.9285714285714286
